Make,Model,Variant,Price,Displacement,Sales2022,Sales2021,Color,Highest_sales_state,Cylinders,Emission_Norm,Fuel_Tank_Capacity_ltr,Fuel_Type,Body_Type,Doors,Mileage,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Tyre_Rim,Rear_Tyre_Rim,Power_Steering,Power_Windows,Power,Torque,Seating_Capacity,Boot_Space_ltr
Mercedes,Benz C-Class,C 43 Amg,7500.000 ,3982 cc,19.747,18.462,maroon,pennsylvania,8,BS 6,66,Petrol,Coupe,4,,7,112 mm,Ventilated Disc,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,AGILITY CONTROL suspension with selective damping system,245/35R19,245/35R19,Electric Power,All Windows,503bhp@5500rpm,700Nm@1750RPM,5,435
Mercedes,Benz C-Class,C 200 Prime,4090.000 ,1497 cc,9.231,8.629,white,michigan,4,BS 6,66,Petrol,Sedan,4,,9,157 mm,Ventilated Disc,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,AGILITY CONTROL suspension with selective damping system,225/50R17,225/50R17,Electric Power,All Windows,181bhp@5800rpm,280Nm@1600rpm,5,480
Mercedes,Benz C-Class,C 200 Progressive,4654.000 ,1497 cc,17.527,16.386,black,pennsylvania,4,BS 6,66,Petrol,Sedan,4,,9,157 mm,Ventilated Disc,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,AGILITY CONTROL suspension with selective damping system,225/50R17,225/50R17,Electric Power,All Windows,181bhp @5800rpm,280Nm@1600rpm,5,480
Toyota,Prius,Z8,4509.000 ,1798 cc,91.561,85.604,white,michigan,4,BS IV,43,Hybrid,Sedan,4,15.1 km/litre,5,165 mm,Ventilated Disc,Solid Disc,MacPherson struts (gas-filled shock absorbers with a stabilizer bar),Double wishbone,195/65R15,195/65R15,Electro-Hydraulic,All Windows,98PS@5200rpm,142Nm@3600rpm,5,
Lexus,Es,300H,5695.000 ,2487 cc,39.35,36.789,white,pennsylvania,4,BS IV,52,Hybrid,Sedan,4,17.8 km/litre,,,Ventilated Disc,Solid Disc,MacPherson Strut,Double wishbone,235/45 R18,235/45 R18,Electric Power,All Windows,176Bhp@5700rpm,221Nm@3600-5200rpm,5,
Lexus,Nx 300H,F-Sport,6060.000 ,2494 cc,27.851,26.038,black,texas,6,BS IV,56,Petrol,SUV,4,,,,Ventilated Disc,Solid Disc,MacPherson Strut,Trailing Arm Double Wishbone,225/60R18,225/60R18,Electric Power,All Windows,194PS@5700rpm,210Nm@4200-4400rpm,5,475
Lexus,Nx 300H,Luxury,5990.000 ,2494 cc,83.257,77.84,silver,michigan,6,BS IV,56,Petrol,SUV,4,,,,Ventilated Disc,Solid Disc,MacPherson Strut,Trailing Arm Double Wishbone,225/60R18,225/60R18,Electric Power,All Windows,194PS@5700rpm,210Nm@4200-4400rpm,5,475
Jaguar,F-Pace,Prestige,6463.780 ,1999 cc,63.729,59.583,maroon,florida,4,BS IV,60,Diesel,SUV,5,21.27 km/litre,,213 mm,Ventilated Disc,Ventilated Disc,Aluminium Double Wishbone,Integral Link Suspension,255/60 R18,255/60 R18,Electric Power,All Windows,180ps@5500rpm,430Nm@1750-2000rpm,5,650
Jaguar,F-Pace,Prestige Petrol,6422.809 ,1997 cc,15.943,14.905,maroon,florida,4,BS IV,60,Petrol,SUV,5,,,213 mm,Ventilated Disc,Ventilated Disc,Aluminium Double Wishbone,Integral Link Suspension,255/60 R18,255/60 R18,Electric Power,All Windows,247bhp@5500rpm,369Nm@1300-4000rpm,5,650
Volvo,V90 Cross Country,D5 Inscription,6531.000 ,1969 cc,6.536,6.11,white,florida,4,BS IV,60,Diesel,SUV,5,13.2 km/litre,8,210 mm,Ventilated Disc,Ventilated Disc,4-link air suspension anti-dive automatic level control & stabilizer,5Link Suspension with coil spring,245/45R20,245/45R20,Electro-Hydraulic,All Windows,235PS@4250RPM,480Nm@1740RPM,5,530
Audi,A5 Cabriolet,2.0 Tdi,6948.200 ,1968 cc,11.185,10.456,black,minnesota,4,BS IV,58,Diesel,Convertible,2,,7,,Ventilated Disc,Ventilated Disc,,,245/40 R18,245/40 R18,Yes,All Windows,190ps @ 3800-4200rpm,400Nm @1750-3000rpm,4,480
Mercedes,Benz Gle,300D 4Matic,7370.000 ,1950 cc,14.785,13.822,black,minnesota,4,BS 6,93,Diesel,SUV,5,,9,,Ventilated Disc,Ventilated Disc,AIRMATIC,AIRMATIC,265/45 R20,265/45 R20,Electro-Hydraulic,All Windows,245PS@4200rpm,500Nm@1600rpm,5,825
Mercedes,Benz Gle,400D 4Matic Hip Hop Edition,12500.000 ,2925 cc,145.519,136.052,orange,minnesota,6,BS 6,93,Diesel,SUV,5,,9,,Ventilated Disc,Ventilated Disc,AIRMATIC,AIRMATIC,255/50 R20,255/50 R20,Electro-Hydraulic,All Windows,330PS@3600-4200rpm,700Nm@1200-3200rpm,5,825
Mercedes,Benz Gle,300D,8470.000 ,1950 cc,135.126,126.335,white,michigan,4,BS 6,22,Diesel,Sedan,5,,9,,Ventilated Disc,Ventilated Disc,,,225 / 45 R18,225 / 40 R18,Electric Power,All Windows,245Bhp@4200RPM,500Nm@1600-2400RPM,5,
Bmw,X7,Xdrive 40I,10490.000 ,2998 cc,24.629,23.026,black,minnesota,6,BS 6,80,Petrol,SUV,5,,8,,Ventilated Disc,Ventilated Disc,Adaptive 2-axle air suspension,Adaptive 2-axle air suspension,,,Yes,All Windows,335 bhp @ 5500 rpm,450 Nm @ 1500 rpm,7,326
Bmw,X7,Xdrive30D Dpe Signature,10250.000 ,2993 cc,42.593,39.821,black,minnesota,6,BS 6,80,Diesel,SUV,5,,8,,Ventilated Disc,Ventilated Disc,Adaptive 2-axle air suspension,Adaptive 2-axle air suspension,,,Yes,All Windows,262 bhp @ 4000 rpm,620 Nm @ 1500 rpm,7,326
Bmw,M4,Coupe,13590.000 ,2979 cc,26.402,24.684,silver,minnesota,6,BS IV,60,Petrol,Coupe,2,7.32 km/litre,7,121 mm,Ventilated Disc,Ventilated Disc,Adaptive M Suspension,Adaptive M Suspension,255/40R18,275/40R18,Electric Power,All Windows,431PS@7300RPM,550Nm@1850-5500rpm,4,368
Porsche,911,Carrera S,17420.000 ,2981 cc,17.947,16.779,blue,minnesota,6,BS 6,64,Petrol,Coupe,2,7.9 km/litre,8,,Ventilated Disc,Ventilated Disc,McPherson spring strut suspension,Multi Link rear axle,245/35 ZR 20,305/30 ZR 21,Electro-Hydraulic,All Windows,450hp@6500rpm,530Nm@5000rpm,4,132
Porsche,911,Carrera S Cabriolet,18844.000 ,2981 cc,32.299,30.197,white,illinois,6,BS 6,64,Petrol,Convertible,2,11.6 km/litre,8,,Ventilated Disc,Ventilated Disc,McPherson spring strut suspension,Multi Link rear axle,245/35 ZR 20,305/30 ZR 21,Electro-Hydraulic,All Windows,450hp@6500rpm,530Nm@5000rpm,4,132
Nissan,Gtr,3.8 V6,21240.272 ,3799 cc,21.855,20.433,white,minnesota,6,BS IV,74,Petrol,Coupe,2,9 km/litre,6,110 mm,Ventilated Disc,Ventilated Disc,,,255/40 R20,255/35 R20,Yes,All Windows,570PS@6800rpm,637Nm@3200rpm,4,249
Aston Martin,Vantage,Coupe,29500.000 ,3982 cc,107.995,100.969,white,minnesota,8,BS IV,73,Petrol,Coupe,2,5 km/litre,8,122 mm,Ventilated Disc,Ventilated Disc,Front independent double wishbone design coil springs anti-roll bar and adaptive damping,Rear multi-link coil springs anti-roll bar and adaptive damping,255/40/20,295/35/20,Electric Power,Only Front Windows,505bhp@6000rpm,685Nm@2000-5000rpm,2,
Aston Martin,Rapide,Luxe,38845.823 ,5935 cc,7.854,7.343,silver,massachusetts,12,BS IV,90.5,Petrol,Sedan,4,9.1 km/litre,8,108 mm,Ventilated Disc,Ventilated Disc,Independent Double Wish Bone - Coil Spring Suspension,Independent double-wishbone with coil springs gas-pressurized shock absorbers and stabilizer bar,245/40R20,295/35R20,Electro-Hydraulic,All Windows,560PS@6650rpm,630Nm@5500rpm,4,300
Ferrari,812 Superfast,Superfast,52000.000 ,6496 cc,32.775,30.642,silver,minnesota,12,BS IV,92,Petrol,Coupe,2,,7,,Ventilated Disc,Ventilated Disc,Double wishbone front axle,suspension with stabilizer bar,275/35 ZR20,315/35 ZR20,Electro-Hydraulic,All Windows,789 bhp @ 8500 rpm,718 Nm @ 7000 rpm,2,
Maruti Suzuki,Alto 800 Tour,H1,354.235 ,796 cc,31.148,29.121,silver,minnesota,3,BS IV,35,Petrol,Hatchback,5,18 km/litre,5,160 mm,Solid Disc,Drum,Mc Pherson Strut,Three Link Rigid Axle Suspension,145/80R12,145/80R12,Electric Power,Only Front Windows,48PS@6000rpm,69Nm@3500rpm,5,177
Maruti Suzuki,Alto 800 Tour,H1 (O),356.559 ,796 cc,32.306,30.203,maroon,minnesota,3,BS IV,35,Petrol,Hatchback,5,18 km/litre,5,160 mm,Solid Disc,Drum,Gas Filled Mc Pherson Strut Torsion Roll Control Devic,Coil Spring Gas Filled Shock Absorbers With Three Link Rigid Axle And Isolated Trailing Arm,145/80R12,145/80R12,Yes,Only Front Windows,48PS@6000rpm,69Nm@3500rpm,5,177
Hyundai,Grand I10 Nios,Magna 1.2 Crdi,675.090 ,1186 cc,13.462,12.586,black,nevada,3,BS 6,37,Diesel,Hatchback,5,20.7 km/litre,5,,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/70R14,165/70R14,Electric Power,All Windows,75PS@4000rpm,190NM@1750-2250RPM,5,256
Hyundai,Grand I10 Nios,Era 1.2 Vtvt,504.990 ,1197 cc,53.48,50.001,white,minnesota,4,BS 6,37,Petrol,Hatchback,5,,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/70R14,165/70R14,Electric Power,Only Front Windows,83PS@6000rpm,114Nm@4000rpm,5,256
Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,589.610 ,1197 cc,30.696,28.698,white,minnesota,4,BS 6,37,Petrol,Hatchback,5,,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/70R14,165/70R14,Electric Power,All Windows,83PS@6000rpm,114Nm@4000rpm,5,256
Hyundai,Grand I10 Nios,Magna Amt 1.2 Vtvt,642.610 ,1197 cc,76.034,71.087,orange,minnesota,4,BS 6,37,Petrol,Hatchback,5,,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/70R14,165/70R14,Electric Power,All Windows,83PS@6000rpm,114Nm@4000rpm,5,256
Hyundai,Grand I10 Nios,Sportz 1.2 Vtvt,643.350 ,1197 cc,4.734,4.425,silver,minnesota,4,BS 6,37,Petrol,Hatchback,5,,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/70R14,165/70R14,Electric Power,All Windows,83PS@6000rpm,114Nm@4000rpm,5,256
Hyundai,Grand I10 Nios,Sportz Amt 1.2 Vtvt,703.350 ,1197 cc,71.186,66.554,black,minnesota,4,BS 6,37,Petrol,Hatchback,5,,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/70R14,165/70R14,Electric Power,All Windows,83PS@6000rpm,114Nm@4000rpm,5,256
Hyundai,Grand I10 Nios,Sportz Dual Tone 1.2 Vtvt,673.350 ,1197 cc,88.028,82.301,white,minnesota,4,BS 6,37,Petrol,Hatchback,5,,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,175/60R15,175/60R15,Electric Power,All Windows,83PS@6000rpm,114Nm@4000rpm,5,256
Hyundai,Grand I10 Nios,Asta 1.2 Vtvt,718.950 ,1197 cc,0.916,0.856,caramel,pennsylvania,4,BS 6,37,Petrol,Hatchback,5,,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,175/60R15,175/60R15,Electric Power,All Windows,83PS@6000rpm,114Nm@4000rpm,5,256
Hyundai,Grand I10 Nios,Sportz Amt 1.2 Crdi,790.350 ,1186 cc,227.061,212.29,white,alabama,3,BS 6,37,Diesel,Hatchback,5,,5,,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/70R14,165/70R14,Electric Power,All Windows,75PS@4000rpm,190NM@1750-2250RPM,5,256
Hyundai,Grand I10 Nios,Asta 1.2 Crdi,804.450 ,1186 cc,16.767,15.676,black,alabama,3,BS 6,37,Diesel,Hatchback,5,,5,,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,175/60R15,175/60R15,Electric Power,All Windows,75PS@4000rpm,190NM@1750-2250RPM,5,256
Hyundai,Xcent,S 1.2,643.769 ,1197 cc,31.038,29.018,gray,mississippi,4,BS IV,43,Petrol,Sedan,4,15.7 km/litre,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/65R14,165/65R14,Electric Power,All Windows,83PS@6000rpm,114Nm@6000rpm,5,407
Hyundai,Xcent,S At 1.2,733.734 ,1197 cc,111.313,104.071,white,nevada,4,BS IV,43,Petrol,Sedan,4,15.7 km/litre,4,165 mm,Solid Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,165/65 R14,165/65 R14,Electric Power,All Windows,82PS@6000rpm,114Nm@6000rpm,5,407
Hyundai,Xcent,Sx 1.2,705.546 ,1197 cc,101.323,94.731,gray,mississippi,4,BS IV,43,Petrol,Sedan,4,15.7 km/litre,5,165 mm,Solid Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,165/65R14,165/65R14,Electric Power,All Windows,82PS@6000rpm,114Nm@6000rpm,5,407
Hyundai,Xcent,Sx 1.2 (O),782.346 ,1197 cc,181.749,169.925,white,pennsylvania,4,BS IV,43,Petrol,Sedan,4,15.7 km/litre,5,165 mm,Ventilated Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,175/60R15,175/60R15,Electric Power,All Windows,82PS@6000rpm,114Nm@6000rpm,5,407
Hyundai,Xcent,S 1.2 Crdi,742.033 ,1120 cc,70.227,65.658,gray,pennsylvania,3,BS IV,43,Diesel,Sedan,4,19 km/litre,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/65R14,165/65R14,Electric Power,All Windows,72PS@4000rpm,180Nm@1750rpm,5,407
Hyundai,Xcent,E,581.078 ,1197 cc,113.369,105.994,orange,tennessee,4,BS IV,43,Petrol,Sedan,4,15.7 km/litre,5,165 mm,Ventilated Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,165/65R14,165/65R14,Electric Power,Only Front Windows,83PS@6000rpm,114Nm@6000rpm,5,407
Hyundai,Xcent,Sx 1.2 Crdi,798.558 ,1120 cc,35.068,32.786,white,pennsylvania,3,BS IV,43,Diesel,Sedan,4,19 km/litre,5,165 mm,Ventilated Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,165/65R14,165/65R14,Electric Power,All Windows,75PS@4000rpm,190NM@1750-2250RPM,5,407
Hyundai,Xcent,Sx 1.2 Crdi (O),875.358 ,1120 cc,245.815,229.824,orange,maryland,3,BS IV,43,Diesel,Sedan,4,19 km/litre,5,165 mm,Ventilated Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,175/60R15,175/60R15,Electric Power,All Windows,72PS@4000rpm,190NM@1750-2250RPM,5,407
Hyundai,Xcent,E Crdi,673.261 ,1197 cc,175.67,164.242,white,pennsylvania,4,BS IV,43,Diesel,Sedan,4,19 km/litre,5,165 mm,Ventilated Disc,Drum,MacPherson Strut,Coupled Torsion Beam Axle,165/65R14,165/65R14,Electric Power,Only Front Windows,75PS@4000rpm,190NM@1750-2250RPM,5,407
Nissan,Micra,Xl (O) Cvt,662.880 ,1198 cc,63.403,59.278,blue,north carolina,3,BS IV,41,Petrol,Hatchback,5,,5,154 mm,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,165/70 R14,165/70 R14,Electric Power,All Windows,77PS@6000rpm,104Nm@4000rpm,5,251
Nissan,Micra,Xv Cvt,781.686 ,1198 cc,276.747,258.744,gray,pennsylvania,3,BS IV,41,Petrol,Hatchback,5,,5,154 mm,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,175/60R15,175/60R15,Electric Power,All Windows,77PS@6000rpm,104Nm@4400rpm,5,251
Nissan,Micra,Xld (O),743.504 ,1461 cc,155.787,145.653,silver,georgia,4,BS IV,41,Diesel,Hatchback,5,,5,150 mm,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,165/70 R14,165/70 R14,Electric Power,All Windows,64PS@4000rpm,160Nm@2000rpm,5,251
Nissan,Micra,Xvd,812.964 ,1461 cc,125.338,117.184,blue,pennsylvania,4,BS IV,41,Diesel,Hatchback,5,19.5 km/litre,5,150 mm,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,175/60R15,175/60R15,Electric Power,All Windows,64PS@4000rpm,160Nm@2000rpm,5,251
Mahindra,Bolero,Zlx,942.263 ,2523 cc,220.65,206.296,darkgreen,connecticut,4,BS IV,60,Diesel,SUV,5,9.4 km/litre,5,180 mm,Ventilated Disc,Drum,Independent with Coil Spring mounted on Struts Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar,Ellipitical leaf springs,215/75R15,215/75R15,Yes,All Windows,63PS@3200rpm,195Nm@1400-2200rpm,7,1702
Mahindra,Bolero,Slx,917.055 ,2523 cc,540.561,505.397,white,pennsylvania,4,BS IV,60,Diesel,SUV,5,12.3 km/litre,5,180 mm,Ventilated Disc,Drum,Independent with Coil Spring mounted on Struts Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar,Ellipitical leaf springs,215/75R15,215/75R15,Yes,All Windows,63PS@3200rpm,195Nm@1400-2200rpm,7,
Mahindra,Bolero,Sle,860.720 ,2523 cc,199.685,186.694,silver,pennsylvania,4,BS IV,60,Diesel,SUV,5,12.3 km/litre,5,180 mm,Ventilated Disc,Drum,Independent with Coil Spring mounted on Struts Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar,Ellipitical leaf springs,215/75R15,215/75R15,Yes,,63PS@3200rpm,195Nm@1400-2200rpm,7,
Mahindra,Bolero,Ex,815.883 ,2523 cc,230.902,215.881,blue,texas,4,BS IV,60,Diesel,SUV,5,9.4 km/litre,5,183 mm,Ventilated Disc,Drum,Rigid leaf spring,Rigid leaf spring,215/75R15,215/75R15,,,63PS@3200rpm,195Nm@1400-2200rpm,7,
Mahindra,Bolero,Ex Non Ac,773.678 ,2523 cc,73.203,68.44,white,pennsylvania,4,BS IV,60,Diesel,SUV,5,9.4 km/litre,5,183 mm,Ventilated Disc,Drum,Rigid leaf spring,Rigid leaf spring,215/75R15,215/75R15,,,63PS@3200rpm,195Nm@1400-2200rpm,7,
Maruti Suzuki,Ciaz,1.3L Alpha Smart Hybrid,1102.689 ,1248 cc,12.855,12.018,white,pennsylvania,4,BS IV,43,Diesel,Sedan,4,28.09 km/litre,5,170 mm,Ventilated Disc,Drum,McPherson,Torsion Beam,195/55R16,195/55R16,Electric Power,All Windows,89Bhp@4000RPM,200Nm@1750rpm,5,510
Maruti Suzuki,Ciaz,1.3L Sigma Smart Hybrid,919.689 ,1248 cc,76.029,71.083,white,texas,4,BS IV,43,Diesel,Sedan,4,28.09 km/litre,5,170 mm,Ventilated Disc,Drum,McPherson,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,89Bhp@4000RPM,200Nm@1750rpm,5,510
Maruti Suzuki,Ciaz,1.3L Delta Smart Hybrid,980.689 ,1248 cc,41.184,38.504,beige,pennsylvania,4,BS IV,43,Diesel,Sedan,4,28.09 km/litre,5,170 mm,Ventilated Disc,Drum,McPherson,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,89Bhp@4000RPM,200Nm@1750rpm,5,510
Maruti Suzuki,Ciaz,1.3L Zeta Smart Hybrid,1062.689 ,1248 cc,66.692,62.353,black,michigan,4,BS IV,43,Diesel,Sedan,4,28.09 km/litre,5,170 mm,Ventilated Disc,Drum,McPherson,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,89Bhp@4000RPM,200Nm@1750rpm,5,510
Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,819.689 ,1462 cc,29.45,27.533,silver,pennsylvania,4,BS 6,43,Petrol,Sedan,4,,5,170 mm,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,103Bhp@6000rpm,138Nm@4400rpm,5,510
Maruti Suzuki,Ciaz,1.5L Delta Smart Hybrid,881.689 ,1462 cc,23.713,22.169,silver,texas,4,BS 6,43,Petrol,Sedan,4,,5,170 mm,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,103Bhp@6000rpm,138Nm@4400rpm,5,510
Maruti Suzuki,Ciaz,1.5L Zeta Smart Hybrid,958.689 ,1462 cc,15.467,14.46,gray,pennsylvania,4,BS 6,43,Petrol,Sedan,4,21.56 km/litre,5,170 mm,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,103Bhp@6000rpm,138Nm@4400rpm,5,510
Maruti Suzuki,Ciaz,1.5L Alpha Smart Hybrid,997.689 ,1462 cc,55.557,51.942,white,texas,4,BS 6,43,Petrol,Sedan,4,,5,170 mm,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,195/55R16,195/55R16,Electric Power,All Windows,103Bhp@6000rpm,138Nm@4400rpm,5,510
Maruti Suzuki,Ciaz,1.5L Delta At Smart Hybrid,980.689 ,1462 cc,80.556,75.315,gray,pennsylvania,4,BS 6,43,Petrol,Sedan,4,,4,170 mm,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,103Bhp@6000rpm,138Nm@4400rpm,5,510
Maruti Suzuki,Ciaz,1.5L Zeta At Smart Hybrid,1058.688 ,1462 cc,157.04,146.824,silver,illinois,4,BS 6,43,Petrol,Sedan,4,,4,170 mm,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,103Bhp@6000rpm,138Nm@4400rpm,5,510
Maruti Suzuki,Ciaz,1.5L Alpha At Smart Hybrid,1098.689 ,1462 cc,24.072,22.505,silver,pennsylvania,4,BS 6,43,Petrol,Sedan,4,,4,170 mm,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,195/55R16,195/55R16,Electric Power,All Windows,103Bhp@6000rpm,138Nm@4400rpm,5,510
Maruti Suzuki,Ciaz,1.5L Alpha,1138.189 ,1498 cc,12.698,11.871,white,texas,4,BS IV,43,Diesel,Sedan,4,26.82 km/litre,6,170 mm,Ventilated Disc,Drum,McPherson,Torsion Beam,195/55R16,195/55R16,Electric Power,All Windows,94Bhp@4000RPM,225Nm@1500-2250rpm,5,510
Maruti Suzuki,Ciaz,1.5L Delta,997.689 ,1498 cc,8.901,8.321,gray,illinois,4,BS IV,43,Diesel,Sedan,4,26.2 km/litre,6,170 mm,Ventilated Disc,Drum,McPherson,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,94Bhp@4000RPM,225Nm@1500-2250rpm,5,510
Maruti Suzuki,Ciaz,1.5L Zeta,1109.189 ,1498 cc,6.375,5.96,gray,pennsylvania,4,BS IV,43,Diesel,Sedan,4,26.32 km/litre,6,170 mm,Ventilated Disc,Drum,McPherson,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,94Bhp@4000RPM,225Nm@1500-2250rpm,5,510
Skoda,Rapid,1.6 Mpi Ambition,998.599 ,1598 cc,9.126,8.531,black,illinois,4,BS IV,55,Petrol,Sedan,4,12 km/litre,5,163 mm,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,185/60R15,185/60R15,Electro-Hydraulic,All Windows,105PS@5250rpm,153Nm@3750-3800rpm,5,460
Skoda,Rapid,1.5 Tdi Cr Active,1006.139 ,1498 cc,51.238,47.904,silver,pennsylvania,4,BS IV,55,Diesel,Sedan,4,14.5 km/litre,5,163 mm,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,185/60R15,185/60R15,Electro-Hydraulic,All Windows,110PS@4000rpm,250Nm@1500-2500rpm,5,460
Skoda,Rapid,1.6 Mpi Active,881.916 ,1598 cc,13.798,12.899,black,illinois,4,BS IV,55,Petrol,Sedan,4,12 km/litre,5,163 mm,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,185/60R15,185/60R15,Electro-Hydraulic,All Windows,105PS@5250rpm,153Nm@3750-3800rpm,5,460
Skoda,Rapid,1.5 Tdi Cr Ambition,1129.599 ,1498 cc,48.911,45.728,white,illinois,4,BS IV,55,Diesel,Sedan,4,14.5 km/litre,5,163 mm,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,185/60R15,185/60R15,Electro-Hydraulic,All Windows,110PS@4000rpm,250Nm@1500-2500rpm,5,460
Skoda,Rapid,1.5 Tdi Cr Ambition At,1249.599 ,1498 cc,22.925,21.433,maroon,illinois,4,BS IV,55,Diesel,Sedan,4,14.5 km/litre,7,163 mm,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,185/60R15,185/60R15,Electro-Hydraulic,All Windows,110PS@4000rpm,250Nm@1500-2500rpm,5,460
Skoda,Rapid,1.6 Mpi Style At,1243.599 ,1598 cc,26.232,24.524,gray,illinois,4,BS IV,55,Petrol,Sedan,4,12 km/litre,7,163 mm,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,185/60R15,185/60R15,Electro-Hydraulic,All Windows,105PS@5250rpm,153Nm@3750-3800rpm,5,460
Skoda,Rapid,1.5 Tdi Cr Style At,1399.599 ,1498 cc,42.541,39.773,maroon,virginia,4,BS IV,55,Diesel,Sedan,4,18 km/litre,5,163 mm,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,185/60R15,185/60R15,Electro-Hydraulic,All Windows,110PS@4000rpm,250Nm@1500-2500rpm,5,460
Skoda,Rapid,1.5 Tdi Cr Style,1273.599 ,1498 cc,55.616,51.997,white,illinois,4,BS IV,55,Diesel,Sedan,4,18 km/litre,5,163 mm,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,185/60R15,185/60R15,Electro-Hydraulic,All Windows,110PS@4000rpm,250Nm@1500-2500rpm,5,460
Skoda,Rapid,1.6 Mpi Style,1115.599 ,1598 cc,5.711,5.338,white,illinois,4,BS IV,55,Petrol,Sedan,4,12 km/litre,5,163 mm,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,185/60R15,185/60R15,Electro-Hydraulic,All Windows,105PS@5250rpm,153Nm@3750-3800rpm,5,460
Skoda,Rapid,1.6 Mpi Ambition At,999.599 ,1598 cc,0.11,0.102,maroon,illinois,4,BS IV,55,Petrol,Sedan,4,12 km/litre,5,163 mm,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,185/60R15,185/60R15,Electro-Hydraulic,All Windows,105PS@5250rpm,153Nm@3750-3800rpm,5,460
Skoda,Rapid,Onyx Mt Petrol,975.599 ,1598 cc,11.337,10.599,silver,north carolina,4,BS IV,55,Petrol,Sedan,4,12 km/litre,5,163 mm,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,185/60R15,185/60R15,Electro-Hydraulic,All Windows,105PS@5250rpm,153Nm@3750-3800rpm,5,460
